Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675712646.68783,0,71046,0,GPS1_Frame,42.203489,-71.05098799999999,8.5,0.8,330680.7003346096,4674406.035086338,0.0,19,T
1675712647.7232432,0,71047,0,GPS1_Frame,42.203489,-71.05098799999999,8.5,0.8,330680.7003346096,4674406.035086338,0.0,19,T
1675712648.72597,0,71048,0,GPS1_Frame,42.203489,-71.05098799999999,8.5,0.8,330680.7003346096,4674406.035086338,0.0,19,T
1675712649.724538,0,71049,0,GPS1_Frame,42.20349,-71.05098799999999,8.5,0.8,330680.70300591737,4674406.146126201,0.0,19,T
1675712650.724557,0,71050,0,GPS1_Frame,42.20349,-71.05098799999999,8.5,0.8,330680.70300591737,4674406.146126201,0.0,19,T
1675712651.687212,0,71051,0,GPS1_Frame,42.20349,-71.05098799999999,8.5,0.8,330680.70300591737,4674406.146126201,0.0,19,T
1675712652.6896493,0,71052,0,GPS1_Frame,42.20349,-71.05098799999999,8.5,0.8,330680.70300591737,4674406.146126201,0.0,19,T
1675712653.6884341,0,71053,0,GPS1_Frame,42.20349,-71.05098799999999,8.5,0.8,330680.70300591737,4674406.146126201,0.0,19,T
1675712654.6884615,0,71054,0,GPS1_Frame,42.20349,-71.05098799999999,8.5,0.8,330680.70300591737,4674406.146126201,0.0,19,T
1675712655.6875005,0,71055,0,GPS1_Frame,42.20349,-71.05098799999999,8.5,0.8,330680.70300591737,4674406.146126201,0.0,19,T
1675712656.68878,0,71056,0,GPS1_Frame,42.20349,-71.05098799999999,8.5,0.8,330680.70300591737,4674406.146126201,0.0,19,T
1675712657.6873102,0,71057,0,GPS1_Frame,42.20349,-71.05098799999999,8.5,0.8,330680.70300591737,4674406.146126201,0.0,19,T
1675712658.6888356,0,71058,0,GPS1_Frame,42.20349,-71.05098799999999,8.5,0.8,330680.70300591737,4674406.146126201,0.0,19,T
1675712659.686653,0,71059,0,GPS1_Frame,42.20349,-71.05098799999999,8.5,0.8,330680.70300591737,4674406.146126201,0.0,19,T
1675712660.6870885,0,71060,0,GPS1_Frame,42.20349,-71.05098799999999,8.5,0.8,330680.70300591737,4674406.146126201,0.0,19,T
1675712661.6872964,0,71061,0,GPS1_Frame,42.20349,-71.05098799999999,8.5,0.8,330680.70300591737,4674406.146126201,0.0,19,T
1675712662.6871862,0,71062,0,GPS1_Frame,42.20349,-71.05098799999999,8.5,0.8,330680.70300591737,4674406.146126201,0.0,19,T
1675712663.686835,0,71063,0,GPS1_Frame,42.20349,-71.05098799999999,8.5,0.8,330680.70300591737,4674406.146126201,0.0,19,T
1675712664.6889806,0,71064,0,GPS1_Frame,42.20349,-71.05098799999999,8.5,0.8,330680.70300591737,4674406.146126201,0.0,19,T
1675712665.6896274,0,71065,0,GPS1_Frame,42.20349,-71.05098799999999,8.6,0.8,330680.70300591737,4674406.146126201,0.0,19,T
1675712666.687584,0,71066,0,GPS1_Frame,42.20349,-71.05098799999999,8.6,0.8,330680.70300591737,4674406.146126201,0.0,19,T
1675712667.6875153,0,71067,0,GPS1_Frame,42.20349,-71.05098799999999,8.6,0.8,330680.70300591737,4674406.146126201,0.0,19,T
1675712668.6884766,0,71068,0,GPS1_Frame,42.20349,-71.05098799999999,8.6,0.8,330680.70300591737,4674406.146126201,0.0,19,T
1675712669.6879036,0,71069,0,GPS1_Frame,42.203489,-71.05098799999999,8.6,0.8,330680.7003346096,4674406.035086338,0.0,19,T
1675712670.6889398,0,71070,0,GPS1_Frame,42.203489,-71.05098799999999,8.6,0.8,330680.7003346096,4674406.035086338,0.0,19,T
1675712671.6870892,0,71071,0,GPS1_Frame,42.203489,-71.05098799999999,8.6,0.8,330680.7003346096,4674406.035086338,0.0,19,T
1675712672.6879356,0,71072,0,GPS1_Frame,42.203489,-71.05098799999999,8.6,0.8,330680.7003346096,4674406.035086338,0.0,19,T
1675712673.6874092,0,71073,0,GPS1_Frame,42.203489,-71.05098799999999,8.6,0.8,330680.7003346096,4674406.035086338,0.0,19,T
