Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675714462.3169363,0,72862,0,GPS1_Frame,42.202747,-71.051339,30.6,0.9,330649.7398692863,4674324.340701393,0.0,19,T
1675714463.3147147,0,72863,0,GPS1_Frame,42.202751,-71.051334,30.9,0.9,330650.16335345525,4674324.774928507,0.0,19,T
1675714464.3169167,0,72864,0,GPS1_Frame,42.202754999999996,-71.051329,31.1,0.9,330650.58683757274,4674325.209155647,0.0,19,T
1675714465.3163338,0,72865,0,GPS1_Frame,42.20276,-71.05132400000001,31.2,0.9,330651.01299334667,4674325.754422663,0.0,19,T
1675714466.3164434,0,72866,0,GPS1_Frame,42.202763999999995,-71.05131800000001,31.2,0.9,330651.5190367906,4674326.186663411,0.0,19,T
1675714467.3336189,0,72867,0,GPS1_Frame,42.202768,-71.05131300000001,31.1,0.9,330651.94252074434,4674326.620890628,0.0,19,T
1675714468.315964,0,72868,0,GPS1_Frame,42.202772,-71.05130799999999,31.2,0.9,330652.3660046445,4674327.05511787,0.0,19,T
1675714469.316477,0,72869,0,GPS1_Frame,42.202774,-71.051301,32.6,0.9,330652.9492639755,4674327.263292579,0.0,19,T
1675714470.3109508,0,72870,0,GPS1_Frame,42.202776,-71.051294,33.9,1.3,330653.53252326994,4674327.4714673385,0.0,19,T
1675714471.3322227,0,72871,0,GPS1_Frame,42.202779,-71.051286,34.9,1.3,330654.2010136023,4674327.788695587,0.0,19,T
1675714472.3157928,0,72872,0,GPS1_Frame,42.202782,-71.05127900000001,35.9,0.9,330654.78694446245,4674328.107910298,0.0,19,T
1675714473.3180969,0,72873,0,GPS1_Frame,42.202785000000006,-71.051272,36.9,0.9,330655.37287526805,4674328.427125061,0.0,19,T
1675714474.336543,0,72874,0,GPS1_Frame,42.202787,-71.051265,37.8,0.9,330655.9561343866,4674328.635300014,0.0,19,T
1675714475.333948,0,72875,0,GPS1_Frame,42.20279000000001,-71.05125799999999,38.9,0.9,330656.542065092,4674328.954514868,0.0,19,T
1675714476.317925,0,72876,0,GPS1_Frame,42.202793,-71.051252,39.8,0.9,330657.04543634545,4674329.2757161455,0.0,19,T
1675714477.3351576,0,72877,0,GPS1_Frame,42.202796,-71.05124599999999,40.1,0.9,330657.5488075522,4674329.596917457,0.0,19,T
1675714478.317051,0,72878,0,GPS1_Frame,42.202799000000006,-71.05124099999999,40.3,0.9,330657.96961932495,4674329.920105171,0.0,19,T
1675714479.3162322,0,72879,0,GPS1_Frame,42.202802,-71.051235,40.8,0.9,330658.4729904423,4674330.241306547,0.0,19,T
1675714480.3161886,0,72880,0,GPS1_Frame,42.202805,-71.05123,41.3,0.9,330658.8938021314,4674330.564494313,0.0,19,T
1675714481.3176205,0,72881,0,GPS1_Frame,42.202808000000005,-71.051225,41.2,0.9,330659.3146137817,4674330.887682105,0.0,19,T
1675714482.3180406,0,72882,0,GPS1_Frame,42.202811000000004,-71.05122,41.3,0.9,330659.7354253932,4674331.2108699195,0.0,19,T
1675714483.3151622,0,72883,0,GPS1_Frame,42.202814,-71.051215,41.2,0.9,330660.1562369659,4674331.534057758,0.0,19,T
1675714484.3161726,0,72884,0,GPS1_Frame,42.202816999999996,-71.05121,41.0,0.9,330660.57704850205,4674331.85724562,0.0,19,T
1675714485.3172543,0,72885,0,GPS1_Frame,42.202819,-71.051206,40.9,0.9,330660.912629078,4674332.0713799875,0.0,19,T
1675714486.3174593,0,72886,0,GPS1_Frame,42.202822999999995,-71.051202,40.6,0.9,330661.25355273957,4674332.507594075,0.0,19,T
1675714487.3151858,0,72887,0,GPS1_Frame,42.202825999999995,-71.05120000000001,40.9,0.9,330661.4266861025,4674332.836740976,0.0,19,T
1675714488.3163567,0,72888,0,GPS1_Frame,42.202830000000006,-71.051195,40.6,0.9,330661.85016904457,4674333.270968766,0.0,19,T
