Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675711085.178242,0,69484,0,GPS1_Frame,42.20229500000001,-71.054267,6.6,1.0,330406.7964150247,4674279.971193457,0.0,19,T
1675711086.2120118,0,69485,0,GPS1_Frame,42.20229500000001,-71.054267,6.6,1.0,330406.7964150247,4674279.971193457,0.0,19,T
1675711087.2137496,0,69486,0,GPS1_Frame,42.20229500000001,-71.054267,6.6,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711088.1793497,0,69487,0,GPS1_Frame,42.20229500000001,-71.054267,6.6,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711089.1791677,0,69488,0,GPS1_Frame,42.20229500000001,-71.054267,6.6,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711090.1802552,0,69489,0,GPS1_Frame,42.20229500000001,-71.054267,6.6,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711091.178749,0,69490,0,GPS1_Frame,42.20229500000001,-71.054267,6.6,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711092.1799731,0,69491,0,GPS1_Frame,42.20229500000001,-71.054267,6.6,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711093.178923,0,69492,0,GPS1_Frame,42.20229500000001,-71.054267,6.6,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711094.213282,0,69493,0,GPS1_Frame,42.20229500000001,-71.054267,6.7,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711095.213244,0,69494,0,GPS1_Frame,42.20229500000001,-71.054267,6.7,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711096.1788492,0,69495,0,GPS1_Frame,42.20229500000001,-71.054267,6.7,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711097.1805758,0,69496,0,GPS1_Frame,42.20229500000001,-71.054267,6.7,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711098.1803434,0,69497,0,GPS1_Frame,42.20229500000001,-71.054267,6.7,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711099.1811457,0,69498,0,GPS1_Frame,42.20229500000001,-71.054267,6.7,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711100.1791263,0,69499,0,GPS1_Frame,42.20229500000001,-71.054267,6.7,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711101.179557,0,69500,0,GPS1_Frame,42.20229500000001,-71.054267,6.7,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711102.1827638,0,69501,0,GPS1_Frame,42.20229500000001,-71.054267,6.7,1.0,330406.7964150247,4674279.971193457,0.0,19,T
1675711103.1788325,0,69502,0,GPS1_Frame,42.20229500000001,-71.054267,6.7,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711104.1802623,0,69503,0,GPS1_Frame,42.20229500000001,-71.054267,6.7,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711105.1803472,0,69504,0,GPS1_Frame,42.20229500000001,-71.054267,6.7,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711106.180443,0,69505,0,GPS1_Frame,42.20229500000001,-71.054267,6.7,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711107.1787343,0,69506,0,GPS1_Frame,42.20229500000001,-71.054267,6.7,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711108.1799512,0,69507,0,GPS1_Frame,42.20229500000001,-71.054267,6.7,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711109.180245,0,69508,0,GPS1_Frame,42.20229500000001,-71.054267,6.8,0.9,330406.7964150247,4674279.971193457,0.0,19,T
1675711110.1790996,0,69509,0,GPS1_Frame,42.20229500000001,-71.054267,6.8,0.9,330406.7964150247,4674279.971193457,0.0,19,T
